brand_name,model_name,price_brl,product_url,store_name,image_url
Joola,Kit Raquete de Pickleball  Graf Pro 16mm + Mochila Agassi + Garrafa de Água 650 ml Preto,2172.0,https://joola.com.br/products/kit-raquete-de-pickleball-joola-graf-pro-16mm-mochila-agassi-garrafa-de-agua-650-ml-preto,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/1_9423219f-8de0-4e1d-8dbb-a9518c682ec7.jpg?v=1758128726
Joola,Kit Raquete de Pickleball  Agassi Pro 16mm + Mochila  Agassi Vision II + Garrafa de Água 650 ml,2172.0,https://joola.com.br/products/kit-raquete-de-pickleball-joola-agassi-pro-16mm-mochila-joola-agassi-vision-ii-garrafa-de-agua-650-ml,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/1_611bb2d8-f2c3-4ed6-bdd8-dae1a7fc7d72.jpg?v=1758133610
Joola,Kit Raquete de Pickleball  Agassi Pro 16mm + Mochila Agassi Vision II + Capa Agassi,1965.0,https://joola.com.br/products/kit-raquete-de-pickleball-joola-agassi-pro-16mm-mochila-agassi-vision-ii-capa-agassi,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/1_0ea384d6-8c66-4d3a-a3fc-68d9e9ed6b0a.jpg?v=1758042964
Joola,Kit Raquete de Pickleball  Graf Pro 16mm + Mochila Agassi Vision II + Capa Agassi,1965.0,https://joola.com.br/products/kit-raquete-de-pickleball-joola-graf-pro-16mm-mochila-joola-agassi-vision-ii-capa-agassi,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/1_50a588e8-43da-4f36-92d1-ba987082b4ee.jpg?v=1758041200
Joola,Fita de Proteção de Borda   para Raquete Pickleball (5m),169.0,https://joola.com.br/products/fita-de-protecao-de-borda,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/Pickleball-Edge-Tape-White-24mm-5M-18905-Web-Hero-01.jpg?v=1730731643
Joola,Kit Raquete de Pickleball  Agassi Edge SS25 16mm + Capa Agassi,910.0,https://joola.com.br/products/kit-raquete-de-pickleball-agassi-edge-ss25-16mm-e-capa-agassi,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/1_f8815e74-44fc-4a46-bd29-8e81bb537966.jpg?v=1757338337
Joola,Raquete de Pickleball  Graf Edge SS25 16mm + Capa Agassi,910.0,https://joola.com.br/products/raquete-de-pickleball-joola-graf-edge-ss25-16mm-capa-agassi,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/1_d49c23f8-3503-464f-b4fe-f86a0a7dcf2a.jpg?v=1757340523
Joola,Raquete de Pickleball  Graf Pro 16mm + Capa Agassi,1670.0,https://joola.com.br/products/raquete-de-pickleball-joola-graf-pro-16mm-capa-agassi,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/1_2f4a3928-f8e0-4b1b-b67c-b0f920dc8933.jpg?v=1757349494
Joola,Kit Raquete de Pickleball  Agassi Pro + Capa Agassi,1670.0,https://joola.com.br/products/kit-raquete-de-pickleball-joola-agassi-pro-14mm-capa-agassi,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/1_fcc124da-1361-49e9-a2ff-46adc8cc9e20.jpg?v=1757351677
Joola,Capa para Raquete de Pickleball  Agassi Neoprene,159.0,https://joola.com.br/products/capa-para-raquete-de-pickleball-joola-agassi-neoprene,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/capa-raqueteira-raquete-pickleball-joola-neoprene-andre-agassi-graf-preta-web1.jpg?v=1756490270
Joola,Raquete  BASEline All,299.0,https://joola.com.br/products/raquete-joola-blade-baseline-all-fl,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/raquete-joola-baseline-all-tenis-mesa-ping-pong-madeira-brasil-web1.jpg?v=1756825528
Joola,Fita de Proteção de Borda  Pro IV para Raquete de Pickleball,199.0,https://joola.com.br/products/fita-de-protecao-de-borda-joola-pro-iv-para-raquete-pickleball,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/a1_127d0932-2e75-4758-a675-597e2251984c.jpg?v=1754657866
Joola,Raquete  Proline AW5,799.0,https://joola.com.br/products/raquete-joola-proline-aw5,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/1_ab5009ac-a2d9-4765-82ba-3c211a6a4d8e.jpg?v=1751308008
Joola,Raquete   Proline AW7,899.0,https://joola.com.br/products/raquete-joola-proline-aw7,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/1_2e2eabf8-8a0d-4486-9b7a-e40e6e0729f7.jpg?v=1751309980
Joola,Cola Glue Lex Green,138.0,https://joola.com.br/products/lex-green-power-table-tennis-rubber-glue,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/gluelex_100.png?v=1730729804
Joola,Raquete  Vyzaryz Freeze HRD,1169.0,https://joola.com.br/products/raquete-vyzaryz-freeze-hrd,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/bladeVyzaryzFreezeHRD-Vyzaryz-Freeze-HRD-Web-01.png?v=1730730490
Joola,Raqueteira  Pro Pickleball,269.0,https://joola.com.br/products/raqueteira-joola-pro-pickleball,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/capa-raqueteira-raquete-pickleball-joola-pro-web1.png?v=1756490330
Joola,Raquete de Pickleball  Ben Johns Perseus CFS (16mm),1199.0,https://joola.com.br/products/raquete-de-pickleball-ben-johns-perseus-cfs-16,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RAAAAA_1.jpg?v=1756385666
Joola,Raquete de Pickleball  Collin Johns Scorpeus CFS (16mm),959.0,https://joola.com.br/products/raquete-de-pickelball-collin-johns-scorpeus-cfs-16,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RAE2F7_1.jpg?v=1756385746
Joola,Raquete de Pickleball  Anna Bright Scorpeus CFS14,799.0,https://joola.com.br/products/raquete-de-pickleball-joola-scorpeus-anna-bright-scorpeus-cfs14,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RA99D5_1.jpg?v=1756385799
Joola,Raquete  Infinity Balance (Vermelha),349.0,https://joola.com.br/products/raquete-joola-infinity-balance-vermelha,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/raquete-joola-infinity-balance-tenis-mesa-ping-pong-madeira-brasil-vermelha-web1.png?v=1755888942
Joola,Raquete  Infinity Balance (Azul),349.0,https://joola.com.br/products/raquete-joola-infinity-balance-azul,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/raquete-joola-infinity-balance-tenis-mesa-ping-pong-madeira-brasil-azul-web1.jpg?v=1755888836
Joola,Raquete de Pickleball  Graf Edge SS25 (16mm),799.0,https://joola.com.br/products/raquete-de-pickleball-joola-graf-edge-ss25-16mm,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RA08F1_1.jpg?v=1756386794
Joola,"Kit de Pickleball  Tundra (2 Raquetes, 4 Bolas e 1 Bolsa)",399.0,https://joola.com.br/products/kit-de-pickleball-joola-tundra-2-raquetes-4-bolas-e-1-bolsa,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/kit-set-raquete-pickleball-joola-tundra-ben-johns-bola-bolas-bolsa-brasil-web1.jpg?v=1756900896
Joola,Raquete de Pickleball  Tyson McGuffin Magnus Pro IV,1599.0,https://joola.com.br/products/raquete-de-pickleball-joola-tyson-mcguffin-magnus-pro-iv-16mm,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RAQUET_4_242efceb-7e54-4568-b190-ba308578fd09.jpg?v=1756387649
Joola,Raquete de Pickleball  Collin Johns Scorpeus Pro IV,1599.0,https://joola.com.br/products/raquete-de-pickleball-joola-collin-johns-scorpeus-iv-16mm,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RAA647_1.jpg?v=1756389683
Joola,Raquete de Pickleball  Anna Bright Scorpeus Pro IV,1599.0,https://joola.com.br/products/raquete-de-pickleball-joola-anna-bright-scorpeus-iv-14mm,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RAQUET_4_e0d1c7de-2f96-4ad8-8b41-0f33df8512ba.jpg?v=1756389835
Joola,Raquete de Pickleball  Simone Jardim Hyperion Pro IV,1599.0,https://joola.com.br/products/raquete-de-pickleball-joola-simone-jardim-hyperion-pro-iv-16mm,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RA463D_1.jpg?v=1756387468
Joola,Raquete de Pickleball  Ben Johns Hyperion Pro IV,1599.0,https://joola.com.br/products/raquete-de-pickleball-joola-ben-johns-hyperion-pro-iv-16mm,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RAQUET_1_a90e8990-db20-427a-86b6-c3c77a91930e.jpg?v=1756387242
Joola,Raquete  Vyzaryz Trinity,1299.0,https://joola.com.br/products/raquete-joola-vyzaryz-trinity,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/bladeVyzaryzTrinity_01.png?v=1730729649
Joola,Raquete de Pickleball  Graf Pro (16mm),1599.0,https://joola.com.br/products/raquete-de-pickleball-joola-graf-iv-16mm,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RA9FC4_1.jpg?v=1756386899
Joola,Raquete de Pickleball  Agassi Pro,1599.0,https://joola.com.br/products/raquete-de-pickleball-joola-agassi-pro-14mm,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/raquete-pickleball-joola-agassi-pro-14mm-andre-textured-carbon-fiber-grip-chip-nfc-upaa-usap-pbcor43-brasil-web1.jpg?v=1756386643
Joola,Raquete de Pickleball  Ben Johns Perseus Pro IV,1599.0,https://joola.com.br/products/raquete-de-pickleball-joola-ben-johns-perseus-pro-iv-16mm,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RAQUET_3_ca9970d8-4b1f-4710-bfc4-2b354ac316ac.jpg?v=1756388449
Joola,Raquete de Pickleball   Graf Champion SS25 (12mm),449.0,https://joola.com.br/products/raquete-de-pickleball-joola-graf-champion-12mm,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RAQUET_1_03fb99b1-7846-4561-8092-57d245b900c9.jpg?v=1756409608
Joola,Raquete de Pickleball  Agassi Champion SS25 (12mm),449.0,https://joola.com.br/products/raquete-de-pickleball-joola-agassi-champion-12mm,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RAF41E_1.jpg?v=1756409550
Joola,Raquete de Pickleball   Agassi Edge SS25 (16mm),799.0,https://joola.com.br/products/raquete-de-pickleball-joola-agassi-edge-ss25-16mm,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RA4F03_1.jpg?v=1756386515
Joola,Kit de Pickleball  Agassi/Graf Champion Set SS25,809.0,https://joola.com.br/products/kit-de-pickleball-joola-agassi-graf-champion-set-ss25,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/300663_JOOLA_Agassi-Graf-Champion-Set-SS25_01_web.jpg?v=1739816384
Joola,Adicional: Serviço de Montagem de Raquete (Azul no Forehand),50.0,https://joola.com.br/products/racket-assembly-service-blue-on-forehand,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/Assembly-Black_01_f990627a-c650-40c4-8056-7fba98d2b45c.jpg?v=1730730636
Joola,Borracha  Vizon,147.0,https://joola.com.br/products/borracha-joola-vizon,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/70019_JOOLA_Vizon_01_web.jpg?v=1736776066
Joola,Raqueteira (Capa) para Raquete de Tênis de Mesa Pocket,99.0,https://joola.com.br/products/raqueteira-capa-para-raquete-tenis-de-mesa-pocket-cor-azul,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/80500_JOOOL_Cover-Pocket_06_4f7bf3e6-c62d-4d93-a03b-e0d64ba74bcd.jpg?v=1754424970
Joola,Adicional: Serviço de Montagem de Raquete (Lilás no Forehand),50.0,https://joola.com.br/products/servico-de-montagem-de-raquete-lilas-no-forehand,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/Assembly-Black_01_debfd519-a2cd-4af5-a929-06ab68d377b3.jpg?v=1730730645
Joola,Kit com 2 Raquetes e 3 Bolas e uma Capa Duo Set Carbon,499.0,https://joola.com.br/products/kit-de-raquetes-duo-set-carbon,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/KIT-SE_2_66da1bc3-6799-4f4f-adb5-a4795c64f97f.jpg?v=1756492697
Joola,Rubber Cleaner Set (125ml),109.0,https://joola.com.br/products/joola-rubber-cleaner-set-125ml,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/84052_JOOLA_Pro-Cleaner-Set_01_web.jpg?v=1732814169
Joola,Kit com 2 Raquetes e 3 Bolas e uma Capa  Vivid Outdoor,255.0,https://joola.com.br/products/kit-de-raquetes-joola-vivid-outdoor,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/KIA686_1.jpg?v=1766775705
Joola,Raquete de Pickleball  Simone Jardim Hyperion 3S (16mm),1299.0,https://joola.com.br/products/raquete-de-pickleball-simone-jardim-hyperion-3s-16mm,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RAB2FC_1.jpg?v=1756384584
Joola,Raquete de Pickleball  Anna Bright Scorpeus 3S (14mm),1299.0,https://joola.com.br/products/raquete-de-pickleball-anna-bright-scorpeus-3s-14mm,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/RA8949_1.jpg?v=1756384515
Joola,Raquete de Pickleball  Essentials,249.0,https://joola.com.br/products/raquete-de-pickleball-essentials,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/pickleballpaddleEssentials-hero.png?v=1730730502
Joola,Borracha  Dynaryz CMD,409.0,https://joola.com.br/products/borracha-joola-dynaryz-cmd,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/70531_JOOLA_Dynaryz-CMD_01_web_ea9338c9-53b3-46d7-8472-ae0e0ad87992.jpg?v=1736774341
Joola,Borracha  Dynaryz AGR,409.0,https://joola.com.br/products/borracha-joola-dynaryz-agr,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/70511_JOOLA_Dynaryz-AGR_01_web_3b6ecfa2-c915-4662-bf49-e5ef23c90d1a.jpg?v=1736774237
Joola,Borracha  Express Ultra (Pino Curto),299.0,https://joola.com.br/products/borracha-joola-express-ultra,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/70130_JOOLA_Express-Ultra_01_web.jpg?v=1736777573
Joola,Borracha  Dynaryz ZGR,419.0,https://joola.com.br/products/borracha-joola-dynaryz-zgr,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/70521_JOOLA_DynaryzZGR_01_web.jpg?v=1736778449
Joola,Borracha  Dynaryz Inferno,409.0,https://joola.com.br/products/borracha-joola-dynaryz-inferno,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/borracha-joola-tenis-mesa-dynaryz-inferno-rubber-brasil-lilas-web1.jpg?v=1756496262
Joola,Borracha  Tronix ZGR,359.0,https://joola.com.br/products/borracha-joola-tronix-zgr,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/70598_JOOLA_Tronix-ZGR_01_web.jpg?v=1736772306
Joola,Borracha  Tronix ACC,359.0,https://joola.com.br/products/borracha-joola-tronix-acc,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/70592_JOOLA_Tronix-ACC_01_web.jpg?v=1736769857
Joola,Borracha  Tronix CMD,359.0,https://joola.com.br/products/borracha-joola-tronix-cmd,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/70586_JOOLA_Tronix-CMD_01_web.jpg?v=1736770282
Joola,Borracha  Dynaryz ZGX,419.0,https://joola.com.br/products/borracha-joola-dynaryz-zgx,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/borracha-joola-tenis-mesa-dynaryz-zgx-rubber-brasil-preto-web1.jpg?v=1756493872
Joola,Raquete  Tezzo Warrior,629.0,https://joola.com.br/products/raquete-joola-tezzo-warrior,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/Tezzo-Warrior-Blade-61210-Web-01.png?v=1730732052
Joola,"Kit de Pickleball  Ben Johns Blue Lightning (2 Raquetes, 4 Bolas e 1 Bolsa)",399.0,https://joola.com.br/products/kit-de-pickleball-ben-johns-blue-lightning,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/kit-set-raquete-pickleball-joola-ben-johns-blue-lightning-10mm-fiberglass-bola-bolsa-grip-web1.jpg?v=1756409948
Joola,Fita para Raquete de Tênis de Mesa Dynaryz,89.0,https://joola.com.br/products/fita-joola-dynaryz,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/edgetapeDynaryz_01_56a2768a-6d9c-4e57-89cd-0f453a7f2351.png?v=1730733233
Joola,Fita para Raquete de Tênis de Mesa '20,89.0,https://joola.com.br/products/fita-joola-20,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/edgetapeJoola2020_01_aaa3b2b9-ebbc-4ab6-8a44-353c32871cbc.png?v=1730731989
Joola,Raquete de Pickleball  Seneca FDS (14mm),249.0,https://joola.com.br/products/raquete-de-pickleball-seneca-fds-14,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/raquete-pickleball-joola-seneca-fds-14mm-fiberglass-drive-surface-grip-brasil-web1.jpg?v=1756389923
Joola,Adicional: Serviço de Montagem de Raquete (Vermelho no Forehand),50.0,https://joola.com.br/products/servico-de-montagem-de-raquete-vermelho-no-forehand,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/Assembly-Black_01_ee5f3a08-1caa-4733-a1ba-8b891318cb71.jpg?v=1730730654
Joola,"Kit de Pickleball  Essentials (2 Raquetes, 2 Bolas e 1 Bolsa)",599.0,https://joola.com.br/products/kit-de-raquete-de-pickleball-essentials,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/Essentials-Set-18523-01.png?v=1730730516
Joola,Blade Varnish  - Seladora Verniz para Madeira de Tênis de Mesa,109.0,https://joola.com.br/products/blade-varnish-joola-seladora-verniz,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/82100_JOOLA_Holzversiegelung_01_web.jpg?v=1747847328
Joola,Kit de Raquetes Family Set - Maleta com 4 Raquetes e 10 Bolas,255.0,https://joola.com.br/products/kit-de-raquetes-family-set,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/KIT-SE_1_9c56d604-cc5c-4c02-88c4-eb0465dea513.jpg?v=1760461093
Joola,Borracha  CWX (Pino Longo),299.0,https://joola.com.br/products/borracha-joola-cwx,Joola Brasil,https://cdn.shopify.com/s/files/1/0710/1998/7182/files/71238_JOOLA_CWX_01_web.jpg?v=1736777277
